t	integral	norm	uniform_integral	uniform_norm	time
-0.781625	0.039608	0.0034495	0.0160179	0.00137054	57880
-0.778961	0.0393417	0.00342589	0.0160179	0.00137054	58387
-0.776298	0.0390798	0.00340267	0.0160179	0.00137054	59356
-0.773635	0.0388221	0.00337983	0.0160179	0.00137054	57742
-0.770972	0.0385687	0.00335736	0.0160179	0.00137054	64109
-0.768309	0.0383192	0.00333526	0.0160179	0.00137054	57399
-0.765646	0.0380737	0.00331351	0.0160179	0.00137054	63160
-0.762983	0.0378321	0.0032921	0.0160179	0.00137054	59743
-0.76032	0.0375942	0.00327102	0.0160179	0.00137054	59438
-0.757656	0.03736	0.00325027	0.0160179	0.00137054	57288
-0.754993	0.0371294	0.00322984	0.0160179	0.00137054	56783
-0.75233	0.0369022	0.00320973	0.0160179	0.00137054	71900
-0.749667	0.0366784	0.00318991	0.0160179	0.00137054	56026
-0.747004	0.036458	0.00317039	0.0160179	0.00137054	59560
-0.744341	0.0362408	0.00315116	0.0160179	0.00137054	55916
-0.741678	0.0360268	0.00313221	0.0160179	0.00137054	56575
-0.739015	0.0358159	0.00311354	0.0160179	0.00137054	58721
-0.736352	0.035608	0.00309514	0.0160179	0.00137054	84205
-0.733688	0.0354031	0.003077	0.0160179	0.00137054	59583
-0.731025	0.0352011	0.00305912	0.0160179	0.00137054	58543
-0.728362	0.0350019	0.00304149	0.0160179	0.00137054	200660
-0.725699	0.0348054	0.00302411	0.0160179	0.00137054	63017
-0.723036	0.0346117	0.00300696	0.0160179	0.00137054	58195
-0.720373	0.0344206	0.00299006	0.0160179	0.00137054	56236
-0.71771	0.0342321	0.00297338	0.0160179	0.00137054	62905
-0.715047	0.0340462	0.00295693	0.0160179	0.00137054	58289
-0.712383	0.0338627	0.0029407	0.0160179	0.00137054	56097
-0.70972	0.0336817	0.00292469	0.0160179	0.00137054	67375
-0.707057	0.033503	0.00290889	0.0160179	0.00137054	54459
-0.704394	0.0333267	0.00289329	0.0160179	0.00137054	66523
-0.701731	0.0331526	0.0028779	0.0160179	0.00137054	62060
-0.699068	0.0329808	0.00286271	0.0160179	0.00137054	57463
-0.696405	0.0328112	0.00284772	0.0160179	0.00137054	53077
-0.693742	0.0326437	0.00283291	0.0160179	0.00137054	56426
-0.691079	0.0324784	0.00281829	0.0160179	0.00137054	61510
-0.688415	0.0323151	0.00280386	0.0160179	0.00137054	64164
-0.685752	0.0321538	0.0027896	0.0160179	0.00137054	60335
-0.683089	0.0319945	0.00277553	0.0160179	0.00137054	104063
-0.680426	0.0318372	0.00276162	0.0160179	0.00137054	57850
-0.677763	0.0316817	0.00274789	0.0160179	0.00137054	54658
-0.6751	0.0315282	0.00273432	0.0160179	0.00137054	56436
-0.672437	0.0313765	0.00272092	0.0160179	0.00137054	53556
-0.669774	0.0312266	0.00270767	0.0160179	0.00137054	57583
-0.667111	0.0310784	0.00269458	0.0160179	0.00137054	58694
-0.664447	0.030932	0.00268165	0.0160179	0.00137054	56012
-0.661784	0.0307873	0.00266887	0.0160179	0.00137054	63073
-0.659121	0.0306443	0.00265624	0.0160179	0.00137054	68266
-0.656458	0.030503	0.00264376	0.0160179	0.00137054	56459
-0.653795	0.0303632	0.00263141	0.0160179	0.00137054	59434
-0.651132	0.030225	0.00261921	0.0160179	0.00137054	57601
-0.648469	0.0300884	0.00260715	0.0160179	0.00137054	57729
-0.645806	0.0299534	0.00259523	0.0160179	0.00137054	58978
-0.643142	0.0298198	0.00258344	0.0160179	0.00137054	59315
-0.640479	0.0296877	0.00257178	0.0160179	0.00137054	60597
-0.637816	0.0295571	0.00256025	0.0160179	0.00137054	55903
-0.635153	0.0294279	0.00254884	0.0160179	0.00137054	56084
-0.63249	0.0293001	0.00253756	0.0160179	0.00137054	58064
-0.629827	0.0291737	0.00252641	0.0160179	0.00137054	57734
-0.627164	0.0290487	0.00251537	0.0160179	0.00137054	56230
-0.624501	0.028925	0.00250445	0.0160179	0.00137054	57792
-0.621838	0.0288026	0.00249365	0.0160179	0.00137054	56838
-0.619174	0.0286815	0.00248297	0.0160179	0.00137054	59366
-0.616511	0.0285617	0.0024724	0.0160179	0.00137054	68496
-0.613848	0.0284431	0.00246194	0.0160179	0.00137054	81643
-0.611185	0.0283257	0.00245158	0.0160179	0.00137054	93697
-0.608522	0.0282096	0.00244134	0.0160179	0.00137054	58212
-0.605859	0.0280947	0.0024312	0.0160179	0.00137054	58447
-0.603196	0.0279809	0.00242117	0.0160179	0.00137054	46134
-0.600533	0.0278683	0.00241124	0.0160179	0.00137054	78618
-0.59787	0.0277568	0.00240141	0.0160179	0.00137054	59017
-0.595206	0.0276465	0.00239167	0.0160179	0.00137054	55270
-0.592543	0.0275372	0.00238204	0.0160179	0.00137054	56963
-0.58988	0.027429	0.0023725	0.0160179	0.00137054	85113
-0.587217	0.0273219	0.00236306	0.0160179	0.00137054	59152
-0.584554	0.0272159	0.00235371	0.0160179	0.00137054	60274
-0.581891	0.0271109	0.00234445	0.0160179	0.00137054	56458
-0.579228	0.0270069	0.00233529	0.0160179	0.00137054	55812
-0.576565	0.0269039	0.00232621	0.0160179	0.00137054	57988
-0.573901	0.0268019	0.00231722	0.0160179	0.00137054	57944
-0.571238	0.0267009	0.00230832	0.0160179	0.00137054	68274
-0.568575	0.0266009	0.0022995	0.0160179	0.00137054	55800
-0.565912	0.0265018	0.00229077	0.0160179	0.00137054	63937
-0.563249	0.0264036	0.00228212	0.0160179	0.00137054	59212
-0.560586	0.0263064	0.00227355	0.0160179	0.00137054	70661
-0.557923	0.02621	0.00226506	0.0160179	0.00137054	54989
-0.55526	0.0261146	0.00225665	0.0160179	0.00137054	57308
-0.552597	0.02602	0.00224832	0.0160179	0.00137054	58069
-0.549933	0.0259263	0.00224006	0.0160179	0.00137054	56067
-0.54727	0.0258335	0.00223189	0.0160179	0.00137054	72213
-0.544607	0.0257415	0.00222378	0.0160179	0.00137054	57449
-0.541944	0.0256504	0.00221575	0.0160179	0.00137054	55743
-0.539281	0.02556	0.0022078	0.0160179	0.00137054	56251
-0.536618	0.0254705	0.00219991	0.0160179	0.00137054	58685
-0.533955	0.0253818	0.0021921	0.0160179	0.00137054	57980
-0.531292	0.0252938	0.00218436	0.0160179	0.00137054	60841
-0.528628	0.0252067	0.00217668	0.0160179	0.00137054	59139
-0.525965	0.0251203	0.00216907	0.0160179	0.00137054	108020
-0.523302	0.0250347	0.00216153	0.0160179	0.00137054	61154
-0.520639	0.0249498	0.00215406	0.0160179	0.00137054	127800
-0.517976	0.0248656	0.00214665	0.0160179	0.00137054	65284
-0.515313	0.0247822	0.00213931	0.0160179	0.00137054	55752
-0.51265	0.0246995	0.00213203	0.0160179	0.00137054	57122
-0.509987	0.0246175	0.00212481	0.0160179	0.00137054	60583
-0.507324	0.0245362	0.00211766	0.0160179	0.00137054	61547
-0.50466	0.0244556	0.00211056	0.0160179	0.00137054	58323
-0.501997	0.0243757	0.00210353	0.0160179	0.00137054	56759
-0.499334	0.0242965	0.00209655	0.0160179	0.00137054	58383
-0.496671	0.0242179	0.00208964	0.0160179	0.00137054	61378
-0.494008	0.02414	0.00208278	0.0160179	0.00137054	59895
-0.491345	0.0240627	0.00207598	0.0160179	0.00137054	56491
-0.488682	0.0239861	0.00206924	0.0160179	0.00137054	73968
-0.486019	0.0239101	0.00206255	0.0160179	0.00137054	62883
-0.483356	0.0238347	0.00205592	0.0160179	0.00137054	59533
-0.480692	0.0237599	0.00204934	0.0160179	0.00137054	61541
-0.478029	0.0236857	0.00204282	0.0160179	0.00137054	71307
-0.475366	0.0236122	0.00203635	0.0160179	0.00137054	53856
-0.472703	0.0235392	0.00202993	0.0160179	0.00137054	57053
-0.47004	0.0234668	0.00202356	0.0160179	0.00137054	61668
-0.467377	0.023395	0.00201725	0.0160179	0.00137054	67484
-0.464714	0.0233238	0.00201098	0.0160179	0.00137054	62113
-0.462051	0.0232531	0.00200477	0.0160179	0.00137054	56514
-0.459387	0.023183	0.0019986	0.0160179	0.00137054	58439
-0.456724	0.0231135	0.00199248	0.0160179	0.00137054	59054
-0.454061	0.0230445	0.00198642	0.0160179	0.00137054	60667
-0.451398	0.022976	0.0019804	0.0160179	0.00137054	60351
-0.448735	0.022908	0.00197442	0.0160179	0.00137054	263105
-0.446072	0.0228406	0.0019685	0.0160179	0.00137054	58430
-0.443409	0.0227737	0.00196261	0.0160179	0.00137054	638527
-0.440746	0.0227074	0.00195678	0.0160179	0.00137054	72985
-0.438083	0.0226415	0.00195099	0.0160179	0.00137054	57514
-0.435419	0.0225761	0.00194524	0.0160179	0.00137054	57386
-0.432756	0.0225112	0.00193954	0.0160179	0.00137054	76498
-0.430093	0.0224469	0.00193388	0.0160179	0.00137054	152751
-0.42743	0.022383	0.00192826	0.0160179	0.00137054	68644
-0.424767	0.0223195	0.00192269	0.0160179	0.00137054	60035
-0.422104	0.0222566	0.00191716	0.0160179	0.00137054	176586
-0.419441	0.0221941	0.00191167	0.0160179	0.00137054	98916
-0.416778	0.0221321	0.00190622	0.0160179	0.00137054	55011
-0.414115	0.0220705	0.00190081	0.0160179	0.00137054	54222
-0.411451	0.0220094	0.00189544	0.0160179	0.00137054	55356
-0.408788	0.0219488	0.00189011	0.0160179	0.00137054	53957
-0.406125	0.0218886	0.00188482	0.0160179	0.00137054	58711
-0.403462	0.0218288	0.00187957	0.0160179	0.00137054	140061
-0.400799	0.0217695	0.00187436	0.0160179	0.00137054	56180
-0.398136	0.0217106	0.00186918	0.0160179	0.00137054	50550
-0.395473	0.0216521	0.00186405	0.0160179	0.00137054	102262
-0.39281	0.021594	0.00185895	0.0160179	0.00137054	49604
-0.390146	0.0215364	0.00185388	0.0160179	0.00137054	54698
-0.387483	0.0214791	0.00184886	0.0160179	0.00137054	65790
-0.38482	0.0214223	0.00184387	0.0160179	0.00137054	49541
-0.382157	0.0213659	0.00183891	0.0160179	0.00137054	50244
-0.379494	0.0213098	0.00183399	0.0160179	0.00137054	51067
-0.376831	0.0212542	0.0018291	0.0160179	0.00137054	48457
-0.374168	0.0211989	0.00182425	0.0160179	0.00137054	53554
-0.371505	0.0211441	0.00181943	0.0160179	0.00137054	47136
-0.368842	0.0210896	0.00181465	0.0160179	0.00137054	52329
-0.366178	0.0210355	0.0018099	0.0160179	0.00137054	101798
-0.363515	0.0209817	0.00180518	0.0160179	0.00137054	51319
-0.360852	0.0209284	0.0018005	0.0160179	0.00137054	56781
-0.358189	0.0208754	0.00179585	0.0160179	0.00137054	50537
-0.355526	0.0208227	0.00179123	0.0160179	0.00137054	50720
-0.352863	0.0207705	0.00178664	0.0160179	0.00137054	56928
-0.3502	0.0207185	0.00178208	0.0160179	0.00137054	49921
-0.347537	0.020667	0.00177755	0.0160179	0.00137054	53000
-0.344874	0.0206157	0.00177306	0.0160179	0.00137054	65379
-0.34221	0.0205649	0.00176859	0.0160179	0.00137054	51812
-0.339547	0.0205143	0.00176416	0.0160179	0.00137054	56292
-0.336884	0.0204641	0.00175975	0.0160179	0.00137054	57844
-0.334221	0.0204142	0.00175538	0.0160179	0.00137054	69641
-0.331558	0.0203647	0.00175103	0.0160179	0.00137054	54496
-0.328895	0.0203155	0.00174671	0.0160179	0.00137054	54539
-0.326232	0.0202666	0.00174242	0.0160179	0.00137054	55631
-0.323569	0.020218	0.00173816	0.0160179	0.00137054	54330
-0.320905	0.0201698	0.00173393	0.0160179	0.00137054	51706
-0.318242	0.0201219	0.00172972	0.0160179	0.00137054	55875
-0.315579	0.0200742	0.00172555	0.0160179	0.00137054	68769
-0.312916	0.0200269	0.00172139	0.0160179	0.00137054	55982
-0.310253	0.0199799	0.00171727	0.0160179	0.00137054	56671
-0.30759	0.0199332	0.00171318	0.0160179	0.00137054	53883
-0.304927	0.0198868	0.00170911	0.0160179	0.00137054	66394
-0.302264	0.0198407	0.00170506	0.0160179	0.00137054	58659
-0.299601	0.0197949	0.00170104	0.0160179	0.00137054	60151
-0.296937	0.0197494	0.00169705	0.0160179	0.00137054	57514
-0.294274	0.0197041	0.00169308	0.0160179	0.00137054	53862
-0.291611	0.0196592	0.00168914	0.0160179	0.00137054	57803
-0.288948	0.0196145	0.00168523	0.0160179	0.00137054	73969
-0.286285	0.0195701	0.00168133	0.0160179	0.00137054	56447
-0.283622	0.019526	0.00167747	0.0160179	0.00137054	58027
-0.280959	0.0194822	0.00167362	0.0160179	0.00137054	270017
-0.278296	0.0194386	0.00166981	0.0160179	0.00137054	54688
-0.275632	0.0193953	0.00166601	0.0160179	0.00137054	58691
-0.272969	0.0193523	0.00166224	0.0160179	0.00137054	57861
-0.270306	0.0193095	0.00165849	0.0160179	0.00137054	57663
-0.267643	0.0192671	0.00165477	0.0160179	0.00137054	62851
-0.26498	0.0192248	0.00165107	0.0160179	0.00137054	51422
-0.262317	0.0191828	0.00164739	0.0160179	0.00137054	59422
-0.259654	0.0191411	0.00164373	0.0160179	0.00137054	69070
-0.256991	0.0190997	0.0016401	0.0160179	0.00137054	76378
-0.254328	0.0190584	0.00163648	0.0160179	0.00137054	59381
-0.251664	0.0190175	0.0016329	0.0160179	0.00137054	62353
-0.249001	0.0189768	0.00162933	0.0160179	0.00137054	50947
-0.246338	0.0189363	0.00162578	0.0160179	0.00137054	56542
-0.243675	0.0188961	0.00162226	0.0160179	0.00137054	55215
-0.241012	0.0188561	0.00161875	0.0160179	0.00137054	55484
-0.238349	0.0188163	0.00161527	0.0160179	0.00137054	56495
-0.235686	0.0187768	0.00161181	0.0160179	0.00137054	57609
-0.233023	0.0187375	0.00160837	0.0160179	0.00137054	104186
-0.23036	0.0186985	0.00160494	0.0160179	0.00137054	57028
-0.227696	0.0186596	0.00160154	0.0160179	0.00137054	52705
-0.225033	0.018621	0.00159816	0.0160179	0.00137054	69842
-0.22237	0.0185827	0.0015948	0.0160179	0.00137054	56689
-0.219707	0.0185445	0.00159146	0.0160179	0.00137054	55716
-0.217044	0.0185066	0.00158814	0.0160179	0.00137054	53619
-0.214381	0.0184689	0.00158484	0.0160179	0.00137054	92183
-0.211718	0.0184314	0.00158156	0.0160179	0.00137054	54407
-0.209055	0.0183942	0.00157829	0.0160179	0.00137054	52962
-0.206391	0.0183571	0.00157505	0.0160179	0.00137054	54635
-0.203728	0.0183203	0.00157182	0.0160179	0.00137054	53353
-0.201065	0.0182836	0.00156862	0.0160179	0.00137054	60352
-0.198402	0.0182472	0.00156543	0.0160179	0.00137054	53173
-0.195739	0.018211	0.00156226	0.0160179	0.00137054	53338
-0.193076	0.018175	0.0015591	0.0160179	0.00137054	56095
-0.190413	0.0181392	0.00155597	0.0160179	0.00137054	57781
-0.18775	0.0181036	0.00155285	0.0160179	0.00137054	62000
-0.185087	0.0180682	0.00154975	0.0160179	0.00137054	56166
-0.182423	0.018033	0.00154667	0.0160179	0.00137054	59055
-0.17976	0.017998	0.00154361	0.0160179	0.00137054	53574
-0.177097	0.0179632	0.00154056	0.0160179	0.00137054	56314
-0.174434	0.0179286	0.00153753	0.0160179	0.00137054	55558
-0.171771	0.0178941	0.00153452	0.0160179	0.00137054	56141
-0.169108	0.0178599	0.00153153	0.0160179	0.00137054	56478
-0.166445	0.0178259	0.00152855	0.0160179	0.00137054	55352
-0.163782	0.017792	0.00152558	0.0160179	0.00137054	71363
-0.161119	0.0177584	0.00152264	0.0160179	0.00137054	57363
-0.158455	0.0177249	0.00151971	0.0160179	0.00137054	51580
-0.155792	0.0176916	0.00151679	0.0160179	0.00137054	57806
-0.153129	0.0176585	0.0015139	0.0160179	0.00137054	57371
-0.150466	0.0176255	0.00151102	0.0160179	0.00137054	72341
-0.147803	0.0175928	0.00150815	0.0160179	0.00137054	57742
-0.14514	0.0175602	0.0015053	0.0160179	0.00137054	55075
-0.142477	0.0175278	0.00150246	0.0160179	0.00137054	58687
-0.139814	0.0174955	0.00149965	0.0160179	0.00137054	58414
-0.13715	0.0174635	0.00149684	0.0160179	0.00137054	55563
-0.134487	0.0174316	0.00149405	0.0160179	0.00137054	55515
-0.131824	0.0173999	0.00149128	0.0160179	0.00137054	56954
-0.129161	0.0173683	0.00148852	0.0160179	0.00137054	56024
-0.126498	0.017337	0.00148578	0.0160179	0.00137054	61485
-0.123835	0.0173058	0.00148305	0.0160179	0.00137054	51704
-0.121172	0.0172747	0.00148033	0.0160179	0.00137054	57357
-0.118509	0.0172438	0.00147763	0.0160179	0.00137054	60856
-0.115846	0.0172131	0.00147495	0.0160179	0.00137054	56992
-0.113182	0.0171826	0.00147227	0.0160179	0.00137054	70096
-0.110519	0.0171522	0.00146962	0.0160179	0.00137054	55903
-0.107856	0.0171219	0.00146697	0.0160179	0.00137054	59032
-0.105193	0.0170918	0.00146434	0.0160179	0.00137054	202907
-0.10253	0.0170619	0.00146173	0.0160179	0.00137054	133141
-0.0998668	0.0170322	0.00145913	0.0160179	0.00137054	61338
-0.0972037	0.0170025	0.00145654	0.0160179	0.00137054	62300
-0.0945406	0.0169731	0.00145396	0.0160179	0.00137054	57875
-0.0918775	0.0169438	0.0014514	0.0160179	0.00137054	58262
-0.0892144	0.0169146	0.00144885	0.0160179	0.00137054	56847
-0.0865513	0.0168856	0.00144632	0.0160179	0.00137054	58666
-0.0838881	0.0168568	0.0014438	0.0160179	0.00137054	54073
-0.081225	0.016828	0.00144129	0.0160179	0.00137054	57757
-0.0785619	0.0167995	0.00143879	0.0160179	0.00137054	59165
-0.0758988	0.0167711	0.00143631	0.0160179	0.00137054	56938
-0.0732357	0.0167428	0.00143384	0.0160179	0.00137054	57196
-0.0705726	0.0167147	0.00143138	0.0160179	0.00137054	38219
-0.0679095	0.0166867	0.00142893	0.0160179	0.00137054	53521
-0.0652463	0.0166588	0.0014265	0.0160179	0.00137054	55636
-0.0625832	0.0166311	0.00142408	0.0160179	0.00137054	54216
-0.0599201	0.0166035	0.00142167	0.0160179	0.00137054	54858
-0.057257	0.0165761	0.00141927	0.0160179	0.00137054	55720
-0.0545939	0.0165488	0.00141689	0.0160179	0.00137054	53195
-0.0519308	0.0165217	0.00141452	0.0160179	0.00137054	56546
-0.0492676	0.0164946	0.00141216	0.0160179	0.00137054	54731
-0.0466045	0.0164678	0.00140981	0.0160179	0.00137054	60192
-0.0439414	0.016441	0.00140747	0.0160179	0.00137054	53280
-0.0412783	0.0164144	0.00140515	0.0160179	0.00137054	58599
-0.0386152	0.0163879	0.00140283	0.0160179	0.00137054	70472
-0.0359521	0.0163615	0.00140053	0.0160179	0.00137054	57600
-0.0332889	0.0163353	0.00139824	0.0160179	0.00137054	58537
-0.0306258	0.0163092	0.00139596	0.0160179	0.00137054	56544
-0.0279627	0.0162832	0.00139369	0.0160179	0.00137054	56081
-0.0252996	0.0162574	0.00139144	0.0160179	0.00137054	92978
-0.0226365	0.0162316	0.00138919	0.0160179	0.00137054	55418
-0.0199734	0.016206	0.00138695	0.0160179	0.00137054	58177
-0.0173103	0.0161806	0.00138473	0.0160179	0.00137054	69401
-0.0146471	0.0161552	0.00138252	0.0160179	0.00137054	56433
-0.011984	0.01613	0.00138032	0.0160179	0.00137054	55875
-0.00932091	0.0161049	0.00137812	0.0160179	0.00137054	63859
-0.00665779	0.0160799	0.00137594	0.0160179	0.00137054	60873
-0.00399467	0.016055	0.00137377	0.0160179	0.00137054	69122
-0.00133156	0.0160303	0.00137161	0.0160179	0.00137054	82783
0.00133156	0.0160056	0.00136946	0.0160179	0.00137054	63651
0.00399467	0.015981	0.00136731	0.0160179	0.00137054	59515
0.00665779	0.0159563	0.00136516	0.0160179	0.00137054	58027
0.00932091	0.0159316	0.00136301	0.0160179	0.00137054	118236
0.011984	0.015907	0.00136085	0.0160179	0.00137054	60771
0.0146471	0.0158823	0.0013587	0.0160179	0.00137054	56172
0.0173103	0.0158575	0.00135654	0.0160179	0.00137054	57561
0.0199734	0.0158328	0.00135438	0.0160179	0.00137054	58369
0.0226365	0.0158081	0.00135222	0.0160179	0.00137054	56504
0.0252996	0.0157833	0.00135006	0.0160179	0.00137054	58098
0.0279627	0.0157586	0.0013479	0.0160179	0.00137054	62900
0.0306258	0.0157338	0.00134574	0.0160179	0.00137054	58057
0.0332889	0.015709	0.00134358	0.0160179	0.00137054	54921
0.0359521	0.0156842	0.00134142	0.0160179	0.00137054	67272
0.0386152	0.0156594	0.00133925	0.0160179	0.00137054	79165
0.0412783	0.0156345	0.00133709	0.0160179	0.00137054	88089
0.0439414	0.0156097	0.00133492	0.0160179	0.00137054	61147
0.0466045	0.0155848	0.00133275	0.0160179	0.00137054	59271
0.0492676	0.01556	0.00133058	0.0160179	0.00137054	64521
0.0519308	0.0155351	0.00132841	0.0160179	0.00137054	45162
0.0545939	0.0155102	0.00132624	0.0160179	0.00137054	68228
0.057257	0.0154853	0.00132407	0.0160179	0.00137054	56051
0.0599201	0.0154603	0.0013219	0.0160179	0.00137054	62721
0.0625832	0.0154354	0.00131972	0.0160179	0.00137054	58042
0.0652463	0.0154105	0.00131755	0.0160179	0.00137054	54746
0.0679095	0.0153855	0.00131537	0.0160179	0.00137054	55949
0.0705726	0.0153605	0.0013132	0.0160179	0.00137054	55503
0.0732357	0.0153355	0.00131102	0.0160179	0.00137054	53517
0.0758988	0.0153105	0.00130884	0.0160179	0.00137054	61717
0.0785619	0.0152855	0.00130666	0.0160179	0.00137054	108125
0.081225	0.0152605	0.00130448	0.0160179	0.00137054	56650
0.0838881	0.0152355	0.0013023	0.0160179	0.00137054	71010
0.0865513	0.0152104	0.00130011	0.0160179	0.00137054	57521
0.0892144	0.0151853	0.00129793	0.0160179	0.00137054	58587
0.0918775	0.0151603	0.00129574	0.0160179	0.00137054	63108
0.0945406	0.0151352	0.00129356	0.0160179	0.00137054	54092
0.0972037	0.0151101	0.00129137	0.0160179	0.00137054	168596
0.0998668	0.015085	0.00128918	0.0160179	0.00137054	54470
0.10253	0.0150598	0.00128699	0.0160179	0.00137054	57163
0.105193	0.0150347	0.0012848	0.0160179	0.00137054	54434
0.107856	0.0150095	0.00128261	0.0160179	0.00137054	82372
0.110519	0.0149844	0.00128042	0.0160179	0.00137054	77128
0.113182	0.0149592	0.00127823	0.0160179	0.00137054	59741
0.115846	0.014934	0.00127604	0.0160179	0.00137054	52724
0.118509	0.0149088	0.00127384	0.0160179	0.00137054	54521
0.121172	0.0148836	0.00127165	0.0160179	0.00137054	60512
0.123835	0.0148584	0.00126945	0.0160179	0.00137054	59649
0.126498	0.0148332	0.00126725	0.0160179	0.00137054	57578
